Date,Close,High,Low,Open,Volume
2020-08-17,28.559770584106445,59.80340994202494,28.34027259570242,28.774280803615895,80176621
2020-08-18,28.120771408081055,28.903982395582712,28.035966019766605,28.125761079747882,122824092
2020-08-19,28.59469223022461,28.59469223022461,28.025991395207257,28.075876698874538,77516764
2020-08-20,28.070890426635742,28.420093279935593,27.936197815948553,28.011027678442254,96885196
2020-08-21,28.03597068786621,28.285401028678184,27.656835504150624,28.145718743781792,122047261
2020-08-24,28.534832000732422,28.554786885159412,27.666813558183524,28.250481558156622,193878351
2020-08-25,28.135740280151367,29.198312051396897,28.100820188307747,28.75931606736215,167338907
2020-08-26,28.41011619567871,28.494921598103424,27.966130493567015,28.115788317435765,91481211
2020-08-27,28.135740280151367,28.52983873138685,28.016012891685897,28.255465765614563,94257788
2020-08-28,28.285400390625,28.679500776938518,28.006037730136473,28.170662664800005,184729851
2020-09-01,26.878612518310547,27.92621912848092,26.793805217733542,27.746628988908316,259148859
2020-09-02,26.95343780517578,27.21783521914124,26.589269792886043,26.938472596027577,174328488
2020-09-03,26.81874656677246,27.781547732589658,26.679066199670203,27.217836592211388,192771558
2020-09-04,26.878612518310547,27.562051080126412,26.659112613054088,26.73893024141943,198721877
2020-09-07,26.903554916381836,27.107090532842825,26.299933988629725,26.943462778686573,353944866
2020-09-08,26.39970588684082,27.192894432583902,26.12333855088447,26.958431210447703,163059131
2020-09-09,26.414670944213867,26.539386102682297,25.89585542826465,26.25503569361446,169263018
2020-09-10,26.35979461669922,26.733940072895933,25.935763860877156,26.34981717617371,177914370
2020-09-11,25.82102394104004,26.439611925292365,25.811048403634672,26.2899541251836,184051169
2020-09-14,26.304920196533203,26.414670141611435,25.751184605278112,25.985649705035335,160823985
2020-09-15,26.095401763916016,26.43462716436129,25.89585673906501,26.1153547439992,145267013
2020-09-16,26.5244197845459,26.669089829425506,25.845970900666853,26.105378666415763,211594957
2020-09-17,26.195171356201172,26.39970414238053,25.96569591863454,26.12034340203935,119767296
2020-09-18,25.18248748779297,26.25503873611223,25.18248748779297,26.140301005385464,414288810
2020-09-21,23.92535400390625,24.992915387201993,23.586128642466196,24.943030088226408,307397183
2020-09-22,24.234651565551758,24.683625013847067,23.531256214184584,24.20471924113112,252300413
2020-09-23,24.528974533081055,25.222392358380684,24.149841318350813,24.184761407746933,223024340
2020-09-24,24.52399253845215,25.092693445945134,23.835564222696252,23.98522395877554,194865701
2020-09-25,24.66366958618164,25.172507672080105,24.568886748779878,24.763442095711163,196214677
2020-09-28,26.53439712524414,26.664101959127834,24.493059829942062,25.14257736658502,313030166
2020-09-29,26.070457458496094,26.499477933937115,26.04551480590119,26.379752440280612,170484572
2020-09-30,26.29494285583496,26.708998084385527,25.538670733497064,25.70628717127045,221981207
2020-10-01,26.469545364379883,26.908541342838372,25.875900004574422,26.679065912780217,147912748
2020-10-02,27.133033752441406,27.133033752441406,25.95073440083821,26.060484366160924,167305647
2020-10-05,26.92350959777832,27.8813211219605,26.644146951724014,27.751618191686706,159558443
2020-10-06,27.89129638671875,27.89129638671875,27.0382452077488,27.432345542946212,277883984
2020-10-07,27.83642578125,28.7543295157537,27.537110132108516,27.76658558998382,182387381
2020-10-08,28.310340881347656,28.549793756477197,27.651844998990857,27.966127730161876,186415374
2020-10-09,28.16068458557129,28.71940799089833,28.115787050134145,28.435057567463883,171781390
2020-10-12,28.006038665771484,28.649569408769693,27.966130800369832,28.380184181049163,149113706
2020-10-13,26.808774948120117,28.139734934950766,26.5743098093477,28.090846799317827,257931793
2020-10-14,26.8985652923584,27.262735240929135,26.7089996158175,26.818747664603716,142900459
2020-10-15,26.5294132232666,26.713991156696643,25.925792209209835,26.509458337759945,142107014
2020-10-16,26.948453903198242,27.01829409324723,26.05050506842094,26.798796081235768,163889626
2020-10-19,27.058202743530273,27.606948702403624,26.708999904700697,27.003327767042464,133608836
2020-10-20,27.113075256347656,27.377472691866718,26.69902191114226,26.958429674537044,157730479
2020-10-21,27.103097915649414,27.482231142780464,26.783825526010066,27.103097915649414,165557147
2020-10-22,27.851388931274414,27.85637670008237,26.853667705487798,27.088130899506147,157125926
2020-10-23,29.21826934814453,29.634318965069085,27.88631227001959,28.335285732116816,293985333
2020-10-26,28.983800888061523,29.77698933978105,28.14072713618443,28.804212665692948,242786482
2020-10-27,28.260456085205078,29.74706056762207,28.08086594989255,29.627333176412947,180792193
2020-10-28,27.586994171142578,28.01601464405875,26.9733957865075,27.676789242357703,312479477
2020-10-29,28.215560913085938,29.003759802595507,27.2926675078154,27.427360120573884,246260835
2020-10-30,27.961137771606445,28.413106519820825,27.61193495199538,27.891297588284687,178083538
2020-11-02,27.766584396362305,27.85139169854163,27.03824828589236,27.751619185449297,164977085
2020-11-03,29.17835807800293,29.32801588123228,27.81147916170318,28.011024168010458,191093059
2020-11-04,28.45500946044922,29.053642569038338,27.81147882114086,28.105806655188715,160111489
2020-11-05,27.6468563079834,28.679499604186724,27.157973099371542,28.544807000334117,280894568
2020-11-06,27.302644729614258,28.225538127440824,27.302644729614258,27.80649508101744,189650158
2020-11-09,30.709861755371094,31.747490899438926,27.30264266275385,27.65184549217178,555165909
2020-11-10,32.06177520751953,32.99963575038726,30.749772949237514,31.20872577840656,434823444
2020-11-11,33.30393981933594,33.62321034772461,31.79738034837473,32.04182291711119,342572026
2020-11-12,33.393733978271484,33.658129520535475,32.21642250984688,32.81505378267083,242164742
2020-11-13,34.6408805847168,34.920241297172815,32.545663823283874,32.99463911544838,335666802
2020-11-16,35.50889587402344,36.36194700039158,34.945184794541554,35.02001083597409,335834224
2020-11-17,35.513893127441406,36.067628788285994,34.99806908194957,35.6386082977937,265795860
2020-11-18,35.58373260498047,35.91796834138272,34.77358260058137,35.464003303519014,253504305
2020-11-19,35.57374954223633,35.678509815562535,34.74564289337013,34.92024334891381,330453203
2020-11-20,35.73338317871094,36.18235847703291,34.92024177608648,35.518872969846235,236741478
2020-11-23,37.115234375,37.294824519547156,35.46899265198601,36.067627735811485,269962523
2020-11-24,39.409996032714844,39.77815471854299,37.21500815070437,37.364667885888906,383355000
2020-11-25,38.043121337890625,40.72599359242525,37.41854823553833,40.587310366727124,367835127
2020-11-26,37.234954833984375,38.06306525585374,35.691479256478914,38.053085912503526,294316183
2020-11-27,37.21001434326172,37.33472950672245,35.748356281266496,36.122501771648686,361581226
