Date,Close,High,Low,Open,Volume
2020-08-17,289.3511047363281,290.36244438519776,286.19093862720473,288.3398869099235,12307856
2020-08-18,288.5926208496094,293.01699885843743,286.5701246196819,288.71904209178547,13705777
2020-08-19,287.834228515625,288.21346188431386,284.4211586530441,288.21346188431386,10509198
2020-08-20,284.421142578125,286.9494156525231,281.513757978941,286.82296392928146,10931315
2020-08-21,287.5814208984375,288.3398875672986,283.409915130934,286.4437208951458,12188672
2020-08-24,286.9494323730469,290.10959878038733,283.4099412294957,287.83422901988683,10166599
2020-08-25,283.5363464355469,289.47756736664246,282.39867684758167,286.6965126637903,14117217
2020-08-26,282.272216796875,284.0419317605278,281.18632179052406,282.3986685165881,9380353
2020-08-27,280.5025329589844,282.777902528843,280.1232996214052,281.76656286927084,10271329
2020-08-28,276.4573974609375,281.5137919416665,276.4573974609375,280.5025739567628,26962359
2020-09-01,271.27459716796875,279.74406031144144,270.0104759178209,278.1007057318108,25385898
2020-09-02,274.3084411621094,277.82640030387984,272.2858834264394,272.41230470577636,24051713
2020-09-03,272.03314208984375,279.6177203438414,272.03314208984375,275.44621296361254,21128376
2020-09-04,272.79150390625,276.0781217453615,269.88411940200956,270.38968263352746,18912146
2020-09-07,274.6876220703125,275.95177371094786,272.47045334528957,272.9179376870033,8287160
2020-09-08,278.6063232421875,278.7326835758374,274.43481808431085,275.1932846423291,14971517
2020-09-09,282.65142822265625,284.8003459007835,277.84790784921574,278.4799227538558,11407937
2020-09-10,278.1007385253906,283.53636612958513,276.45738375197595,281.76659007956334,20471386
2020-09-11,279.1119384765625,280.6288412544957,277.59500524301507,277.9742385514019,9491714
2020-09-14,274.8140563964844,279.996809785824,274.8140563964844,279.1119219667255,13307355
2020-09-15,277.84796142578125,278.9223747885995,272.66508492321077,275.06690648429515,18525733
2020-09-16,272.79150390625,278.2271614023251,272.1594889556199,276.7102280628406,15285820
2020-09-17,272.03314208984375,274.94052771471627,270.51623862129543,270.51623862129543,16942052
2020-09-18,277.59503173828125,278.4799501497979,270.5161412804049,270.5161412804049,34704747
2020-09-21,285.05328369140625,285.93808030009694,274.6876532576639,276.9630229200585,22422522
2020-09-22,285.5588684082031,288.3399233577671,284.54761999835455,286.1909748034087,18570153
2020-09-23,282.90423583984375,288.71909632685777,282.90423583984375,287.3286451353959,16184977
2020-09-24,276.9630432128906,283.6374837123981,276.9630432128906,280.50256491878673,20911045
2020-09-25,273.0443115234375,278.73275117696954,272.28587523708734,278.73275117696954,23704109
2020-09-28,275.5726013183594,277.46873783162425,274.4349011370278,274.4349011370278,12162530
2020-09-29,271.7802734375,276.29309559819814,270.7689337188507,275.0668914920681,23120972
2020-09-30,268.6199951171875,273.92920083452583,268.4935433994954,271.6538313064689,23198376
2020-10-01,266.3446350097656,270.01048627224077,264.8074486482969,267.4823045862256,13205650
2020-10-02,265.459716796875,265.9654018634413,261.9127338052721,264.44849894182806,16775074
2020-10-05,268.7464599609375,270.642596250993,266.47109032174734,266.59742022314555,19199019
2020-10-06,270.5161437988281,271.4010317629657,265.4597194610582,269.25202248657695,19590241
2020-10-07,268.7464599609375,284.42114398753205,267.22952656439907,284.42114398753205,31608105
2020-10-08,272.6650695800781,275.193342733188,266.47109729723735,268.2407819097502,16081581
2020-10-09,277.59503173828125,278.3534984274474,273.0442925145187,274.3084138150013,20763495
2020-10-12,276.9630432128906,279.1119917631968,275.19335849899267,276.5838402877225,33183362
2020-10-13,281.1345520019531,282.87767924191076,277.2157973047821,278.2271674346766,27840611
2020-10-14,279.9968566894531,284.27206400020845,279.2383899904893,282.14577460674315,31788424
2020-10-15,271.6931457519531,275.61243699242976,270.1759928949883,275.4859669743179,13337365
2020-10-16,270.93450927734375,275.7387240595814,270.93450927734375,272.5781013281341,14722566
2020-10-19,267.6474609375,271.69313059025103,267.0152631823381,270.4287959999711,10566567
2020-10-20,270.55523681640625,271.31381312070147,267.1417043671149,267.2681439045037,9045122
2020-10-21,269.2908935546875,270.9344854609988,268.1315854141695,270.68166734312445,10838730
2020-10-22,266.3830871582031,269.6701795653542,265.4980409924043,269.03807335552983,11344097
2020-10-23,270.68170166015625,271.9459142498619,265.49807670615354,265.49807670615354,11179734
2020-10-26,268.4059753417969,271.9458859729619,265.75098906339707,268.7852634472847,16281139
2020-10-27,264.4866943359375,269.1645303647343,264.4866943359375,268.1530446152324,21695482
2020-10-28,257.65966796875,264.2339158752007,256.3953332913113,262.4638838788153,17778827
2020-10-29,256.6482238769531,258.6811864090314,255.38390467314986,257.6596183199594,20464891
2020-10-30,259.808837890625,261.19961181244366,255.51035073424555,255.63672934528884,25852038
2020-11-02,266.0038146972656,268.026694803652,260.8203119759665,261.45241822293957,23944176
2020-11-03,265.37176513671875,268.53238842677655,263.47535461065735,267.6474638599969,18662709
2020-11-04,268.0267333984375,268.6588397364314,260.8203495330613,262.5902899234724,15487360
