Date,Close,High,Low,Open,Volume
2020-08-17,8569.23828125,8592.212110422251,8375.459026492745,8391.440820699529,1690484
2020-08-18,8482.337890625,8628.171773341823,8450.374299892546,8577.229800611973,1859807
2020-08-19,8598.2060546875,8634.165094879037,8446.37899610101,8489.330071885346,1376366
2020-08-20,8539.271484375,8630.167928997544,8493.323831049318,8535.276036259724,1053130
2020-08-21,8427.400390625,8556.253614566049,8392.440213586731,8543.268405951834,1812737
2020-08-24,8601.2021484375,8787.989374283257,8393.438817015482,8531.281796516629,1702376
2020-08-25,8617.1845703125,8724.062830312898,8587.218703022669,8613.189121340522,1240888
2020-08-26,8589.2158203125,8646.150964138273,8517.297743901,8622.178272001105,1327248
2020-08-27,8407.4228515625,8589.215765781863,8407.4228515625,8588.216903615823,1085711
2020-08-28,8330.5107421875,8478.342347684353,8318.524395795863,8442.383308509443,1525817
2020-09-01,8187.67333984375,8454.369543544894,8160.704060817791,8427.400264518936,2435758
2020-09-02,8282.5654296875,8328.513091260778,8219.63711057627,8264.585909941434,1574221
2020-09-03,8111.7607421875,8373.462664912919,8081.7948731731385,8296.55026777606,2325392
2020-09-04,7960.93115234375,8126.742265428952,7920.9766672629785,8037.8435361242355,1863673
2020-09-07,8270.580078125,8301.544810301555,8033.849706323596,8066.812163156703,1345139
2020-09-08,8338.5009765625,8391.440668914898,8195.663693423014,8295.549905408669,1766282
2020-09-09,8376.4560546875,8390.475237796109,8086.786098109945,8175.684808921677,3128280
2020-09-10,8325.5166015625,8407.42330358147,8278.570077234554,8366.469952571986,1419203
2020-09-11,8419.408203125,8444.379754326581,8322.880476865046,8332.507204943498,1594168
2020-09-14,8390.44140625,8517.296889415922,8339.499440569196,8499.317372116815,978231
2020-09-15,8595.208984375,8635.163471228574,8394.57522657462,8405.425171820527,1812116
2020-09-16,8532.2822265625,8664.132057270326,8531.283364208653,8579.228757193318,1715089
2020-09-17,8638.1611328125,8678.115624638644,8447.378434342658,8502.315860603607,1773528
2020-09-18,8736.046875,8794.979731805968,8614.185713469014,8650.144744740452,3978560
2020-09-21,8602.201171875,8734.050980826172,8502.314952972596,8734.050980826172,1330317
2020-09-22,8570.23828125,8730.056244536714,8533.280377239947,8696.094927338287,1636483
2020-09-23,8801.9736328125,8837.93267171187,8668.12609913151,8733.052141588707,1950650
2020-09-24,8549.2607421875,8770.009267017906,8459.36315289005,8721.06502395596,2211836
2020-09-25,8566.2412109375,8566.2412109375,8460.36183029858,8500.31631355855,1475923
2020-09-28,8499.318359375,8689.10217513258,8499.318359375,8660.135171674845,1845707
2020-09-29,8529.2841796875,8559.250045174165,8415.413890838177,8523.291006590167,1687534
2020-09-30,8447.376953125,8581.224477272895,8447.376953125,8533.279095488575,1344758
2020-10-01,8469.3525390625,8654.142044868204,8469.3525390625,8511.304751191363,1140325
2020-10-02,8421.408203125,8468.354732071373,8372.46394954261,8389.444608948746,1670453
2020-10-05,8399.431640625,8484.334921568408,8368.466914633875,8420.407745328666,1658410
2020-10-06,8307.53515625,8414.583117494334,8269.578400696615,8399.430459168721,1412298
2020-10-07,8285.5634765625,8400.43265074028,8271.579403184336,8369.467916831487,1454901
2020-10-08,8361.4775390625,8388.4468251161,8209.650447205195,8307.5389669553,1351014
2020-10-09,8414.4150390625,8422.405936535495,8333.507202148438,8368.467378592786,1558736
2020-10-12,8460.36328125,8478.662749865824,8364.472504980815,8393.439510312131,1090577
2020-10-13,8446.37890625,8485.334532709763,8331.509751304548,8424.403937477828,1161647
2020-10-14,8180.68017578125,8490.93511687146,8179.681313732925,8468.352445698833,2457138
2020-10-15,8110.7607421875,8150.715228602217,8010.874526150708,8112.758466508236,1729058
2020-10-16,8207.650390625,8264.39532088746,8093.780104081096,8119.750520310408,2053127
2020-10-19,8099.7734375,8275.57318161148,8099.7734375,8243.609591773029,1673499
