Date,Close,High,Low,Open,Volume
2020-08-17,43.7789421081543,43.7789421081543,43.28029989907642,43.28029989907642,190500
2020-08-18,44.086483001708984,44.21487582899615,43.81775470245033,44.07155384158715,48900
2020-08-19,43.856571197509766,44.16411737766924,43.75803668587039,44.14023208718654,1486800
2020-08-20,44.1163444519043,44.17307458097898,43.63263142868099,43.63263142868099,27300
2020-08-21,44.322364807128906,44.435828470049415,44.05960954857529,44.17605630975599,36000
2020-08-24,44.75532150268555,44.764277632444596,44.21189184221233,44.764277632444596,28800
2020-08-25,44.6537971496582,44.80309216536509,44.46568768513086,44.68365546938645,23400
2020-08-26,45.05092239379883,45.08974026323875,44.680676461619726,44.82399845967595,105300
2020-08-27,45.27784729003906,45.54657901175668,45.10765349440826,45.10765349440826,57300
2020-08-28,45.498802185058594,45.558522244580814,45.268891744775175,45.558522244580814,16800
2020-08-31,45.99147415161133,46.119866981499186,45.49880160641435,45.60330914644975,91500
2020-09-01,45.75558853149414,45.91682277308027,45.531647718596226,45.90189361335811,249300
2020-09-02,46.15867233276367,46.20047670736348,45.456991679946015,45.89890362576256,69600
2020-09-03,44.76129913330078,46.05418374221339,44.44777988646419,45.79441153065154,93000
2020-09-04,44.701568603515625,45.1434805947433,43.75803140206393,44.77920433087455,1495200
2020-09-08,42.996639251708984,43.96107875948594,42.98469660646242,43.96107875948594,366000
2020-09-09,44.04468536376953,44.24175440803145,43.569931848483535,43.569931848483535,79200
2020-09-10,43.83269119262695,44.60304486810895,43.814775514071606,44.23578200039015,150900
2020-09-11,44.0566291809082,44.19099163572692,43.707278597420974,44.09245711862022,26100
2020-09-14,45.01509094238281,45.074807582643835,44.25966314164427,44.45374563955831,502500
2020-09-15,45.39131164550781,45.66003995422109,45.236047007951846,45.46894396428579,144300
2020-09-16,45.11959457397461,45.603307555805664,45.11063844485878,45.45998557049265,59400
2020-09-17,44.54630661010742,44.86579541577209,44.31042315009932,44.453745135339574,78600
2020-09-18,44.483604431152344,45.08078109128897,44.056624981455485,45.08078109128897,32700
2020-09-21,44.05961608886719,44.09245751112904,43.40272271937429,44.09245751112904,69300
2020-09-22,44.13126754760742,44.286532169376564,43.892397584475866,43.96406028194808,21900
2020-09-23,43.22892761230469,44.402631506899496,43.14487642358531,44.402631506899496,43200
2020-09-24,43.47808074951172,43.83229332787437,42.901735557997235,42.901735557997235,158100
2020-09-25,43.95236587524414,43.95236587524414,43.39403191416065,43.39403191416065,53700
2020-09-28,44.66379165649414,44.75384429858277,44.49869171071024,44.66379165649414,84900
2020-09-29,44.37261199951172,44.780854723319926,44.348595902958905,44.780854723319926,72900
2020-09-30,44.83189010620117,45.13207244704095,44.522703875368705,44.522703875368705,63000
2020-10-01,45.43825912475586,45.44726301532095,44.94596170342011,45.44726301532095,257400
2020-10-02,44.8889274597168,45.090046404580534,44.58274366200974,44.6487836414454,66000
2020-10-05,45.3361930847168,45.35720674140596,45.09304683544389,45.25214189324814,202500
2020-10-06,44.819889068603516,45.56733569665549,44.819889068603516,45.53731814608343,31200
2020-10-07,45.65138244628906,45.73243119904297,45.27915867198549,45.29416744580747,21900
2020-10-08,45.92754364013672,46.065625031161986,45.82548124114777,46.03260848061729,59100
2020-10-09,46.347801208496094,46.467871399012004,46.06563007726508,46.06563007726508,37500
2020-10-12,46.8551025390625,47.00519370798564,46.68700359033356,46.68700359033356,49500
2020-10-13,46.83708953857422,46.8731119673887,46.66899059625308,46.82808564901454,25200
2020-10-14,46.813079833984375,47.02020365982243,46.63897599743124,46.81007739217882,33300
2020-10-15,46.75904846191406,46.80707722727499,46.36581444846012,46.36581444846012,37200
2020-10-16,46.59694290161133,47.04721292851449,46.57893168830068,46.97216906912652,22500
2020-10-19,45.978580474853516,46.83409433457094,45.96657070741505,46.82508700899209,39900
2020-10-20,45.82248306274414,46.41384042125325,45.79847039915258,46.41384042125325,64200
2020-10-21,45.8284912109375,46.188708672776016,45.8284912109375,45.95456629199449,72000
2020-10-22,45.972572326660156,46.19470491446388,45.70241097837758,46.19470491446388,147600
2020-10-23,46.098655700683594,46.18570934767744,45.75345042547279,46.11966936070733,331800
2020-10-26,45.44424819946289,45.72941827198224,44.93394313594672,45.70240317235457,53700
2020-10-27,45.35120391845703,45.678397938776236,45.348201476609596,45.63036917508173,45300
2020-10-28,44.02140426635742,44.67279674153534,43.952365279691335,44.564732881080786,80100
2020-10-29,44.081443786621094,44.4626714662804,43.67920244865916,43.95836771403514,185700
2020-10-30,43.46307373046875,43.811284874207026,43.003799710956685,43.811284874207026,48000
2020-11-02,44.123470306396484,44.60075898028477,43.79327381413403,44.0304152123734,219600
2020-11-03,45.13507080078125,45.3361931723526,44.77485680638612,44.78986557968225,39900
