Date,Close,High,Low,Open,Volume
2020-08-17,223.1381072998047,223.1381072998047,223.1381072998047,223.1381072998047,0
2020-08-18,222.38209533691406,222.38209533691406,222.38209533691406,222.38209533691406,0
2020-08-19,221.7696075439453,221.7696075439453,221.7696075439453,221.7696075439453,0
2020-08-20,221.79150390625,221.79150390625,221.79150390625,221.79150390625,0
2020-08-21,222.86720275878906,222.86720275878906,222.86720275878906,222.86720275878906,0
2020-08-24,223.00979614257812,223.00979614257812,223.00979614257812,223.00979614257812,0
2020-08-25,221.75709533691406,221.75709533691406,221.75709533691406,221.75709533691406,0
2020-08-26,221.0751953125,221.0751953125,221.0751953125,221.0751953125,0
2020-08-27,222.1645965576172,222.1645965576172,222.1645965576172,222.1645965576172,0
2020-08-28,221.89300537109375,221.89300537109375,221.89300537109375,221.89300537109375,0
2020-08-31,212.94920349121094,212.94920349121094,212.94920349121094,212.94920349121094,0
2020-09-01,215.4940948486328,215.4940948486328,215.4940948486328,215.4940948486328,0
2020-09-02,217.06640625,217.06640625,217.06640625,217.06640625,0
2020-09-03,218.22219848632812,218.22219848632812,218.22219848632812,218.22219848632812,0
2020-09-04,215.1186065673828,215.1186065673828,215.1186065673828,215.1186065673828,0
2020-09-07,214.3428955078125,214.3428955078125,214.3428955078125,214.3428955078125,0
2020-09-08,211.94290161132812,211.94290161132812,211.94290161132812,211.94290161132812,0
2020-09-09,214.6981964111328,214.6981964111328,214.6981964111328,214.6981964111328,0
2020-09-10,215.55540466308594,215.55540466308594,215.55540466308594,215.55540466308594,0
2020-09-11,216.64419555664062,216.64419555664062,216.64419555664062,216.64419555664062,0
2020-09-14,217.9300994873047,217.9300994873047,217.9300994873047,217.9300994873047,0
2020-09-15,221.9658966064453,221.9658966064453,221.9658966064453,221.9658966064453,0
2020-09-16,225.7707977294922,225.7707977294922,225.7707977294922,225.7707977294922,0
2020-09-17,226.4199981689453,226.4199981689453,226.4199981689453,226.4199981689453,0
2020-09-18,233.61700439453125,233.61700439453125,233.61700439453125,233.61700439453125,0
2020-09-21,224.966796875,224.966796875,224.966796875,224.966796875,0
2020-09-22,226.3466033935547,226.3466033935547,226.3466033935547,226.3466033935547,0
2020-09-23,223.69720458984375,223.69720458984375,223.69720458984375,223.69720458984375,0
2020-09-24,218.0155029296875,218.0155029296875,218.0155029296875,218.0155029296875,0
2020-09-25,222.45809936523438,222.45809936523438,222.45809936523438,222.45809936523438,0
2020-09-28,225.86680603027344,225.86680603027344,225.86680603027344,225.86680603027344,0
2020-09-29,224.48500061035156,224.48500061035156,224.48500061035156,224.48500061035156,0
2020-09-30,225.48330688476562,225.48330688476562,225.48330688476562,225.48330688476562,0
2020-10-01,226.7779998779297,226.7779998779297,226.7779998779297,226.7779998779297,0
2020-10-05,229.8321075439453,229.8321075439453,229.8321075439453,229.8321075439453,0
2020-10-06,230.91639709472656,230.91639709472656,230.91639709472656,230.91639709472656,0
2020-10-07,233.67039489746094,233.67039489746094,233.67039489746094,233.67039489746094,0
2020-10-08,236.4571075439453,236.4571075439453,236.4571075439453,236.4571075439453,0
2020-10-09,234.85240173339844,234.85240173339844,234.85240173339844,234.85240173339844,0
2020-10-12,236.4033966064453,236.4033966064453,236.4033966064453,236.4033966064453,0
2020-10-13,233.97169494628906,233.97169494628906,233.97169494628906,233.97169494628906,0
2020-10-14,231.04409790039062,231.04409790039062,231.04409790039062,231.04409790039062,0
2020-10-15,226.71560668945312,226.71560668945312,226.71560668945312,226.71560668945312,0
2020-10-16,229.78619384765625,229.78619384765625,229.78619384765625,229.78619384765625,0
2020-10-19,227.16900634765625,227.16900634765625,227.16900634765625,227.16900634765625,0
2020-10-20,227.6042938232422,227.6042938232422,227.6042938232422,227.6042938232422,0
2020-10-21,227.70809936523438,227.70809936523438,227.70809936523438,227.70809936523438,0
2020-10-22,225.35659790039062,225.35659790039062,225.35659790039062,225.35659790039062,0
2020-10-23,224.53199768066406,224.53199768066406,224.53199768066406,224.53199768066406,0
2020-10-26,223.3798065185547,223.3798065185547,223.3798065185547,223.3798065185547,0
2020-10-27,226.60479736328125,226.60479736328125,226.60479736328125,226.60479736328125,0
2020-10-28,222.8686065673828,222.8686065673828,222.8686065673828,222.8686065673828,0
2020-10-29,220.9228973388672,220.9228973388672,220.9228973388672,220.9228973388672,0
2020-10-30,221.80560302734375,221.80560302734375,221.80560302734375,221.80560302734375,0
2020-11-02,220.53500366210938,220.53500366210938,220.53500366210938,220.53500366210938,0
2020-11-03,223.88059997558594,223.88059997558594,223.88059997558594,223.88059997558594,0
2020-11-04,226.7581024169922,226.7581024169922,226.7581024169922,226.7581024169922,0
2020-11-05,228.64610290527344,228.64610290527344,228.64610290527344,228.64610290527344,0
2020-11-06,226.52479553222656,226.52479553222656,226.52479553222656,226.52479553222656,0
2020-11-09,227.23660278320312,227.23660278320312,227.23660278320312,227.23660278320312,0
2020-11-10,218.1920928955078,218.1920928955078,218.1920928955078,218.1920928955078,0
2020-11-11,225.1977996826172,225.1977996826172,225.1977996826172,225.1977996826172,0
2020-11-12,226.40269470214844,226.40269470214844,226.40269470214844,226.40269470214844,0
2020-11-13,229.35719299316406,229.35719299316406,229.35719299316406,229.35719299316406,0
2020-11-17,229.02099609375,229.02099609375,229.02099609375,229.02099609375,0
2020-11-18,226.9499969482422,226.9499969482422,226.9499969482422,226.9499969482422,0
2020-11-19,226.20770263671875,226.20770263671875,226.20770263671875,226.20770263671875,0
2020-11-20,228.5989990234375,228.5989990234375,228.5989990234375,228.5989990234375,0
2020-11-23,234.34469604492188,234.34469604492188,234.34469604492188,234.34469604492188,0
2020-11-24,236.71910095214844,236.71910095214844,236.71910095214844,236.71910095214844,0
2020-11-25,232.76150512695312,232.76150512695312,232.76150512695312,232.76150512695312,0
2020-11-26,235.25100708007812,235.25100708007812,235.25100708007812,235.25100708007812,0
2020-11-27,237.65829467773438,237.65829467773438,237.65829467773438,237.65829467773438,0
2020-12-01,241.2292938232422,241.2292938232422,241.2292938232422,241.2292938232422,0
2020-12-02,240.88270568847656,240.88270568847656,240.88270568847656,240.88270568847656,0
2020-12-03,242.17999267578125,242.17999267578125,242.17999267578125,242.17999267578125,0
2020-12-04,244.01600646972656,244.01600646972656,244.01600646972656,244.01600646972656,0
2020-12-07,248.1295928955078,248.1295928955078,248.1295928955078,248.1295928955078,0
2020-12-08,245.23179626464844,245.23179626464844,245.23179626464844,245.23179626464844,0
2020-12-09,245.30369567871094,245.30369567871094,245.30369567871094,245.30369567871094,0
2020-12-10,245.28759765625,245.28759765625,245.28759765625,245.28759765625,0
2020-12-11,244.82420349121094,244.82420349121094,244.82420349121094,244.82420349121094,0
2020-12-14,246.3188018798828,246.3188018798828,246.3188018798828,246.3188018798828,0
2020-12-15,245.6667938232422,245.6667938232422,245.6667938232422,245.6667938232422,0
2020-12-16,247.1053924560547,247.1053924560547,247.1053924560547,247.1053924560547,0
2020-12-17,247.57220458984375,247.57220458984375,247.57220458984375,247.57220458984375,0
2020-12-18,249.6237030029297,249.6237030029297,249.6237030029297,249.6237030029297,0
2020-12-21,241.3863983154297,241.3863983154297,241.3863983154297,241.3863983154297,0
2020-12-22,245.68809509277344,245.68809509277344,245.68809509277344,245.68809509277344,0
2020-12-23,249.55870056152344,249.55870056152344,249.55870056152344,249.55870056152344,0
2020-12-24,252.77859497070312,252.77859497070312,252.77859497070312,252.77859497070312,0
2020-12-28,252.98550415039062,252.98550415039062,252.98550415039062,252.98550415039062,0
2020-12-29,251.79519653320312,251.79519653320312,251.79519653320312,251.79519653320312,0
2020-12-30,251.64230346679688,251.64230346679688,251.64230346679688,251.64230346679688,0
2020-12-31,253.0897979736328,253.0897979736328,253.0897979736328,253.0897979736328,0
2021-01-01,254.92689514160156,254.92689514160156,254.92689514160156,254.92689514160156,0
2021-01-04,258.0603942871094,258.0603942871094,258.0603942871094,258.0603942871094,0
2021-01-05,259.460205078125,259.460205078125,259.460205078125,259.460205078125,0
2021-01-06,258.2745056152344,258.2745056152344,258.2745056152344,258.2745056152344,0
2021-01-07,257.5787048339844,257.5787048339844,257.5787048339844,257.5787048339844,0
2021-01-08,261.7080993652344,261.7080993652344,261.7080993652344,261.7080993652344,0
2021-01-11,263.7596130371094,263.7596130371094,263.7596130371094,263.7596130371094,0
2021-01-12,260.9075927734375,260.9075927734375,260.9075927734375,260.9075927734375,0
2021-01-13,258.55810546875,258.55810546875,258.55810546875,258.55810546875,0
2021-01-14,261.585205078125,261.585205078125,261.585205078125,261.585205078125,0
2021-01-15,257.9313049316406,257.9313049316406,257.9313049316406,257.9313049316406,0
2021-01-18,252.16920471191406,252.16920471191406,252.16920471191406,252.16920471191406,0
2021-01-19,256.44989013671875,256.44989013671875,256.44989013671875,256.44989013671875,0
2021-01-20,256.5244140625,256.5244140625,256.5244140625,256.5244140625,0
2021-01-21,252.085205078125,252.085205078125,252.085205078125,252.085205078125,0
2021-01-22,251.10870361328125,251.10870361328125,251.10870361328125,251.10870361328125,0
2021-01-25,255.4915008544922,255.4915008544922,255.4915008544922,255.4915008544922,0
2021-01-27,250.69740295410156,250.69740295410156,250.69740295410156,250.69740295410156,0
2021-01-28,248.21310424804688,248.21310424804688,248.21310424804688,248.21310424804688,0
2021-01-29,243.66050720214844,243.66050720214844,243.66050720214844,243.66050720214844,0
2021-02-01,244.08619689941406,244.08619689941406,244.08619689941406,244.08619689941406,0
2021-02-02,247.56100463867188,247.56100463867188,247.56100463867188,247.56100463867188,0
2021-02-03,253.41810607910156,253.41810607910156,253.41810607910156,253.41810607910156,0
2021-02-04,254.74110412597656,254.74110412597656,254.74110412597656,254.74110412597656,0
2021-02-05,258.18218994140625,258.18218994140625,258.18218994140625,258.18218994140625,0
2021-02-08,259.0033874511719,259.0033874511719,259.0033874511719,259.0033874511719,0
2021-02-09,257.6570129394531,257.6570129394531,257.6570129394531,257.6570129394531,0
2021-02-10,258.6221008300781,258.6221008300781,258.6221008300781,258.6221008300781,0
2021-02-11,257.00299072265625,257.00299072265625,257.00299072265625,257.00299072265625,0
2021-02-12,253.86109924316406,253.86109924316406,253.86109924316406,253.86109924316406,0
2021-02-15,254.1573944091797,254.1573944091797,254.1573944091797,254.1573944091797,0
2021-02-16,256.0793151855469,256.0793151855469,256.0793151855469,256.0793151855469,0
2021-02-17,253.28370666503906,253.28370666503906,253.28370666503906,253.28370666503906,0
2021-02-18,252.3090057373047,252.3090057373047,252.3090057373047,252.3090057373047,0
2021-02-19,248.3686065673828,248.3686065673828,248.3686065673828,248.3686065673828,0
2021-02-22,243.6656951904297,243.6656951904297,243.6656951904297,243.6656951904297,0
2021-02-23,243.97120666503906,243.97120666503906,243.97120666503906,243.97120666503906,0
2021-02-24,244.06190490722656,244.06190490722656,244.06190490722656,244.06190490722656,0
2021-02-25,245.4510040283203,245.4510040283203,245.4510040283203,245.4510040283203,0
2021-02-26,242.47189331054688,242.47189331054688,242.47189331054688,242.47189331054688,0
2021-03-01,245.90550231933594,245.90550231933594,245.90550231933594,245.90550231933594,0
2021-03-02,248.6531982421875,248.6531982421875,248.6531982421875,248.6531982421875,0
2021-03-03,250.34629821777344,250.34629821777344,250.34629821777344,250.34629821777344,0
2021-03-04,251.96319580078125,251.96319580078125,251.96319580078125,251.96319580078125,0
2021-03-05,247.8656005859375,247.8656005859375,247.8656005859375,247.8656005859375,0
2021-03-08,248.7115020751953,248.7115020751953,248.7115020751953,248.7115020751953,0
2021-03-09,247.32139587402344,247.32139587402344,247.32139587402344,247.32139587402344,0
2021-03-10,249.59629821777344,249.59629821777344,249.59629821777344,249.59629821777344,0
2021-03-12,248.0054931640625,248.0054931640625,248.0054931640625,248.0054931640625,0
2021-03-15,247.05780029296875,247.05780029296875,247.05780029296875,247.05780029296875,0
2021-03-16,248.96710205078125,248.96710205078125,248.96710205078125,248.96710205078125,0
2021-03-17,242.84629821777344,242.84629821777344,242.84629821777344,242.84629821777344,0
2021-03-18,237.8802947998047,237.8802947998047,237.8802947998047,237.8802947998047,0
2021-03-19,240.9221954345703,240.9221954345703,240.9221954345703,240.9221954345703,0
2021-03-22,243.67630004882812,243.67630004882812,243.67630004882812,243.67630004882812,0
2021-03-23,246.37899780273438,246.37899780273438,246.37899780273438,246.37899780273438,0
2021-03-24,246.00259399414062,246.00259399414062,246.00259399414062,246.00259399414062,0
