Date,Close,High,Low,Open,Volume
,0P00005WDJ.BO,0P00005WDJ.BO,0P00005WDJ.BO,0P00005WDJ.BO,0P00005WDJ.BO
2020-08-17,194.82899475097656,194.82899475097656,194.82899475097656,194.82899475097656,0
2020-08-18,198.8603973388672,198.8603973388672,198.8603973388672,198.8603973388672,0
2020-08-19,200.47349548339844,200.47349548339844,200.47349548339844,200.47349548339844,0
2020-08-20,198.79100036621094,198.79100036621094,198.79100036621094,198.79100036621094,0
2020-08-21,200.73849487304688,200.73849487304688,200.73849487304688,200.73849487304688,0
2020-08-24,204.04769897460938,204.04769897460938,204.04769897460938,204.04769897460938,0
2020-08-25,207.0762939453125,207.0762939453125,207.0762939453125,207.0762939453125,0
2020-08-26,209.4008026123047,209.4008026123047,209.4008026123047,209.4008026123047,0
2020-08-27,210.69520568847656,210.69520568847656,210.69520568847656,210.69520568847656,0
2020-08-28,217.08279418945312,217.08279418945312,217.08279418945312,217.08279418945312,0
2020-08-31,209.58489990234375,209.58489990234375,209.58489990234375,209.58489990234375,0
2020-09-01,210.03329467773438,210.03329467773438,210.03329467773438,210.03329467773438,0
2020-09-02,210.50259399414062,210.50259399414062,210.50259399414062,210.50259399414062,0
2020-09-03,208.96560668945312,208.96560668945312,208.96560668945312,208.96560668945312,0
2020-09-04,204.63929748535156,204.63929748535156,204.63929748535156,204.63929748535156,0
2020-09-07,203.74769592285156,203.74769592285156,203.74769592285156,203.74769592285156,0
2020-09-08,201.97560119628906,201.97560119628906,201.97560119628906,201.97560119628906,0
2020-09-09,198.14979553222656,198.14979553222656,198.14979553222656,198.14979553222656,0
2020-09-10,200.6970977783203,200.6970977783203,200.6970977783203,200.6970977783203,0
2020-09-11,201.4803924560547,201.4803924560547,201.4803924560547,201.4803924560547,0
2020-09-14,200.69349670410156,200.69349670410156,200.69349670410156,200.69349670410156,0
2020-09-15,202.8365020751953,202.8365020751953,202.8365020751953,202.8365020751953,0
2020-09-16,203.79330444335938,203.79330444335938,203.79330444335938,203.79330444335938,0
2020-09-17,201.61000061035156,201.61000061035156,201.61000061035156,201.61000061035156,0
2020-09-18,199.6938934326172,199.6938934326172,199.6938934326172,199.6938934326172,0
2020-09-21,192.63389587402344,192.63389587402344,192.63389587402344,192.63389587402344,0
2020-09-22,190.64089965820312,190.64089965820312,190.64089965820312,190.64089965820312,0
2020-09-23,190.71119689941406,190.71119689941406,190.71119689941406,190.71119689941406,0
2020-09-24,184.9542999267578,184.9542999267578,184.9542999267578,184.9542999267578,0
2020-09-25,190.27639770507812,190.27639770507812,190.27639770507812,190.27639770507812,0
2020-09-28,196.0540008544922,196.0540008544922,196.0540008544922,196.0540008544922,0
2020-09-29,194.17630004882812,194.17630004882812,194.17630004882812,194.17630004882812,0
2020-09-30,194.2917938232422,194.2917938232422,194.2917938232422,194.2917938232422,0
2020-10-01,199.37240600585938,199.37240600585938,199.37240600585938,199.37240600585938,0
2020-10-05,199.48399353027344,199.48399353027344,199.48399353027344,199.48399353027344,0
2020-10-06,203.0417938232422,203.0417938232422,203.0417938232422,203.0417938232422,0
2020-10-07,202.78089904785156,202.78089904785156,202.78089904785156,202.78089904785156,0
2020-10-08,203.82119750976562,203.82119750976562,203.82119750976562,203.82119750976562,0
2020-10-09,208.2606964111328,208.2606964111328,208.2606964111328,208.2606964111328,0
2020-10-12,206.16720581054688,206.16720581054688,206.16720581054688,206.16720581054688,0
2020-10-13,203.93519592285156,203.93519592285156,203.93519592285156,203.93519592285156,0
2020-10-14,207.16900634765625,207.16900634765625,207.16900634765625,207.16900634765625,0
2020-10-15,201.5113983154297,201.5113983154297,201.5113983154297,201.5113983154297,0
2020-10-16,203.7758026123047,203.7758026123047,203.7758026123047,203.7758026123047,0
2020-10-19,209.31959533691406,209.31959533691406,209.31959533691406,209.31959533691406,0
2020-10-20,209.51089477539062,209.51089477539062,209.51089477539062,209.51089477539062,0
2020-10-21,211.0937957763672,211.0937957763672,211.0937957763672,211.0937957763672,0
2020-10-22,209.54379272460938,209.54379272460938,209.54379272460938,209.54379272460938,0
2020-10-23,209.8881072998047,209.8881072998047,209.8881072998047,209.8881072998047,0
2020-10-26,206.26719665527344,206.26719665527344,206.26719665527344,206.26719665527344,0
2020-10-27,209.88999938964844,209.88999938964844,209.88999938964844,209.88999938964844,0
